304	4159
2023	4160
2759	4160
2659	4160
2720	4160
391	4160
2224	4161
3303	4161
223	4161
1334	4161
3754	4162
32	4162
104	4162
1702	4162
3894	4162
143	4162
2145	4162
1444	4162
2402	4162
3784	4162
3069	4162
4072	4163
2	4163
3004	4163
2800	4163
118	4163
1686	4163
2962	4163
2537	4163
2415	4163
985	4163
81	4163
756	4163
2209	4163
631	4163
1694	4163
3752	4163
211	4163
4072	4164
2	4164
3004	4164
2800	4164
118	4164
1686	4164
2962	4164
2537	4164
2415	4164
985	4164
81	4164
756	4164
2209	4164
631	4164
1694	4164
3036	4164
3635	4164
3752	4164
211	4164
4072	4165
2	4165
3004	4165
2800	4165
2537	4165
3267	4165
2415	4165
2209	4165
3036	4165
3635	4165
3752	4165
211	4165
3043	4166
13	4166
2614	4166
2305	4166
3645	4166
2488	4166
2570	4166
1576	4166
4040	4166
1251	4166
108	4166
706	4166
3333	4166
1584	4166
1371	4166
1656	4166
1459	4166
1147	4166
1595	4166
667	4166
3673	4166
562	4166
2451	4166
3043	4167
268	4167
1219	4167
13	4167
1488	4167
2802	4167
3066	4167
2305	4167
2312	4167
45	4167
2567	4167
1011	4167
2570	4167
3840	4167
1251	4167
3333	4167
543	4167
2837	4167
293	4167
2591	4167
2593	4167
66	4167
778	4167
2070	4167
562	4167
2083	4167
2614	4167
578	4167
3128	4167
3645	4167
2875	4167
1570	4167
1842	4167
3137	4167
1576	4167
601	4167
1584	4167
357	4167
3150	4167
1595	4167
3157	4167
2383	4167
2910	4167
623	4167
3431	4167
375	4167
2390	4167
377	4167
2915	4167
2395	4167
2398	4167
3686	4167
2925	4167
857	4167
3197	4167
147	4167
3464	4167
1346	4167
1899	4167
1907	4167
2702	4167
162	4167
417	4167
3223	4167
2201	4167
2958	4167
1371	4167
1656	4167
1147	4167
667	4167
902	4167
1669	4167
3500	4167
2451	4167
1166	4167
1400	4167
683	4167
1697	4167
212	4167
2472	4167
3514	4167
1177	4167
3254	4167
2488	4167
3000	4167
4040	4167
2505	4167
1445	4167
706	4167
2260	4167
3539	4167
1459	4167
1998	4167
2614	4168
1147	4168
2570	4169
1371	4169
1147	4169
2591	4169
4040	4169
1595	4169
1576	4169
1251	4169
667	4169
13	4169
2614	4169
706	4169
3333	4169
2488	4169
1584	4169
562	4169
2614	4170
706	4170
2260	4170
2614	4171
